RANK_DOUBLON;CODE_COMMUNE;ID_BASE_EXTERNE;CODE_IDENTIFIANT_EXTERNE;NOM_COMMUNE;NOMENCL_INSEE;NOMENCL_DEPARTEMENT;NOMENCL_REGION_INSEE;CODE_PAYS;CODE_BASSIN;CODE_CANTON;CODE_POSTAL;PLUS_UTILISE
0;2214;;;BEZINGHEM;62127;62;32;1;;340;62650;0
0;93;;;BEZONS;95063;95;11;1;;1562;95870;0
0;933;;;BEZU ST ELOI;27067;27;28;1;;978;27660;0
0;1778;;;BEZU ST GERMAIN;2085;2;32;1;;783;2400;0
0;2486;;;BIACHE ST VAAST;62128;62;32;1;;1942;62118;0
0;2259;;;BIACHES;80102;80;32;1;;225;80200;0
0;942;;;BICHANCOURT;2086;2;32;1;;1033;2300;0
0;1133;;;BIENVILLE;60070;60;32;1;;1430;60280;0
0;3329;;;BIENVILLERS AU BOIS;62130;62;32;1;;1516;62111;0
0;2507;;;BIERMONT;60071;60;32;1;;512;60490;0
0;94;;;BIERNE;59082;59;32;1;;1747;59380;0
0;2041;;;BIEVRES;2088;2;32;1;;1826;2860;0
0;2506;;;BIHOREL;76095;76;28;1;;1180;76420;0
0;2611;;;BIHUCOURT;62131;62;32;1;;380;62121;0
0;95;;;BILLY BERCLAU;62132;62;32;1;;1376;62138;0
0;2254;;;BILLY MONTIGNY;62133;62;32;1;;1635;62420;0
0;3174;;;BILLY SUR AISNE;2089;2;32;1;;1563;2200;0
0;2800;;;BILLY SUR OURCQ;2090;2;32;1;;1404;2210;0
0;96;;;BISCHHEIM;67043;67;44;1;;1025;67800;0
0;2318;;;BISSEZEELE;59083;59;32;1;;476;59380;0
0;2379;;;BITSCHWILLER LES THANN;68040;68;44;1;;1688;68620;0
0;2146;;;BLACOURT;60073;60;32;1;;152;60650;0
0;2863;;;BLAGNAC;31069;31;76;1;;709;31700;0
0;97;;;BLAINCOURT LES PRECY;60074;60;32;1;;862;60460;0
0;3578;;;BLAIRVILLE;62135;62;32;1;;;62173;0
0;3038;;;BLANCFOSSE;60075;60;32;1;;1403;60120;0
0;3441;;;BLANDAINVILLE;28041;28;24;1;;;28120;0
0;2595;;;BLANGERVAL BLANGERMONT;62137;62;32;1;;1209;62270;0
0;1116;;;BLANGY SOUS POIX;80106;80;32;1;;575;80290;0
0;98;;;BLANGY SUR BRESLE;76101;76;28;1;;145;76340;0
0;2616;;;BLANGY SUR TERNOISE;62138;62;32;1;;1149;62770;0
0;2508;;;BLANGY TRONVILLE;80107;80;32;1;;740;80440;0
0;1071;;;BLARGIES;60076;60;32;1;;152;60220;0
0;2355;;;BLARINGHEM;59084;59;32;1;;118;59173;0
0;2356;;;BLECOURT;59085;59;32;1;;1911;59268;0
0;99;;;BLENDECQUES;62139;62;32;1;;696;62575;0
0;2439;;;BLEQUIN;62140;62;32;1;;340;62380;0
0;1840;;;BLERANCOURT;2093;2;32;1;;1033;2300;0
0;1766;;;BLESMES;2094;2;32;1;;783;2400;0
0;2132;;;BLESSY;62141;62;32;1;;1624;62120;0
0;1008;;;BLOIS;41018;41;24;1;;;41000;0
0;100;;;BOBIGNY;93008;93;11;1;;;93000;0
0;1554;;;BOESCHEPE;59086;59;32;1;;1546;59299;0
0;2617;;;BOESEGHEM;59087;59;32;1;;118;59189;0
0;3638;;;BOGNY SUR MEUSE;8081;8;44;1;;301;8120;0
0;101;;;BOHAIN EN VERMANDOIS;2095;2;32;1;;433;2110;0
0;2775;;;BOIRY BECQUERELLE;62144;62;32;1;;1882;62128;0
0;1038;;;BOIRY NOTRE DAME;62145;62;32;1;;1942;62156;0
0;2607;;;BOIRY STE RICTRUDE;62147;62;32;1;;1516;62175;0
0;994;;;BOIS BERNARD;62148;62;32;1;;1635;62320;0
0;1207;;;BOIS COLOMBES;92009;92;11;1;;1695;92270;0
0;3185;;;BOIS D ARCY;78073;78;11;1;;1443;78390;0
0;1917;;;BOIS GRENIER;59088;59;32;1;;1344;59280;0
0;102;;;BOIS GUILLAUME;76108;76;28;1;;1180;76230;0
0;1518;;;BOISBERGUES;80108;80;32;1;;1850;80600;0
0;2423;;;BOISDINGHEM;62149;62;32;1;;340;62500;0
0;1788;;;BOISLEUX AU MONT;62151;62;32;1;;1882;62175;0
0;103;;;BOISMONT;80110;80;32;1;;480;80230;0
0;104;;;BOISSEUIL;87019;87;75;1;;138;87220;0
0;3196;;;BOISSY FRESNOY;60079;60;32;1;;772;60440;0
0;3359;;;BOISSY ST LEGER;94004;94;11;1;;85;94470;0
0;105;;;BOLBEC;76114;76;28;1;;812;76210;0
0;1498;;;BOLLEZEELE;59089;59;32;1;;476;59470;0
0;1091;;;BONCHAMP LES LAVAL;53034;53;52;1;;49;53960;0
0;106;;;BONCOURT;2097;2;32;1;;172;2350;0
0;107;;;BONDOUFLE;91086;91;11;1;;1082;91070;0
0;1458;;;BONDUES;59090;59;32;1;;383;59910;0
0;108;;;BONDY;93010;93;11;1;;1107;93140;0
0;1144;;;BONLIER;60081;60;32;1;;1129;60510;0
0;2709;;;BONNAY;80112;80;32;1;;1399;80800;0
0;2022;;;BONNESVALYN;2099;2;32;1;;1404;2400;0
0;109;;;BONNEUIL LES EAUX;60082;60;32;1;;1403;60120;0
0;1148;;;BONNEUIL SUR MARNE;94011;94;11;1;;1424;94380;0
0;1093;;;BONNEVILLE;80113;80;32;1;;1850;80670;0
0;1537;;;BONNIERES;60084;60;32;1;;152;60112;0
0;2358;;;BONNIERES;62154;62;32;1;;1209;62270;0
0;1740;;;BONNINGUES LES ARDRES;62155;62;32;1;;340;62890;0
0;110;;;BONNINGUES LES CALAIS;62156;62;32;1;;850;62340;0
0;111;;;BONSECOURS;76103;76;28;1;;550;76240;0
0;3630;;;BONVILLERS;60085;60;32;1;;1403;60120;0
0;2703;;;BOOS;76116;76;28;1;;561;76520;0
0;2599;;;BORAN SUR OISE;60086;60;32;1;;1162;60820;0
0;1670;;;BORDEAUX;33063;33;75;1;;;33000;0
0;1989;;;BORDEAUX;33063;33;75;1;;;33300;0
0;1784;;;BORDEAUX;33063;33;75;1;;;33200;0
0;3422;;;BORDEAUX;33063;33;75;1;;;33800;0
0;112;;;BORNEL;60088;60;32;1;;1229;60540;0
0;2856;;;BORRE;59091;59;32;1;;1546;59190;0
0;2942;;;BOSQUEL;80114;80;32;1;;825;80160;0
0;3642;;;BOUBERS SUR CANCHE;62158;62;32;1;;;62270;0
0;1515;;;BOUCHAIN;59092;59;32;1;;1022;59111;0
0;113;;;BOUCONVILLE VAUCLAIR;2102;2;32;1;;172;2860;0
0;3146;;;BOUDEVILLE;76129;76;28;1;;981;76560;0
0;114;;;BOUE;2103;2;32;1;;526;2450;0
0;115;;;BOUFFEMONT;95091;95;11;1;;122;95570;0
0;2427;;;BOUFFIGNEREUX;2104;2;32;1;;172;2160;0
0;964;;;BOUGAINVILLE;80119;80;32;1;;563;80540;0
0;116;;;BOUGUENAIS;44020;44;52;1;;106;44340;0
0;1897;;;BOUILLANCOURT EN SERY;80120;80;32;1;;767;80220;0
0;3039;;;BOUILLANCOURT LA BATAILLE;80121;80;32;1;;941;80500;0
0;2976;;;BOUILLANCY;60091;60;32;1;;772;60620;0
0;3473;;;BOULLARRE;60092;60;32;1;;;60620;0
0;117;;;BOULOGNE BILLANCOURT;92012;92;11;1;;;92100;0
0;1508;;;BOULOGNE LA GRASSE;60093;60;32;1;;512;60490;0
0;3423;;;BOULOGNE SUR GESSE;31080;31;76;1;;1613;31350;0
0;3006;;;BOULOGNE SUR HELPE;59093;59;32;1;;977;59440;0
0;118;;;BOULOGNE SUR MER;62160;62;32;1;;;62200;0
0;1777;;;BOUQUEMAISON;80122;80;32;1;;1850;80600;0
0;1566;;;BOURBOURG;59094;59;32;1;;1820;59630;0
0;2432;;;BOURDON;80123;80;32;1;;563;80310;0
0;2941;;;BOURECQ;62162;62;32;1;;1681;62190;0
0;2776;;;BOURESCHES;2105;2;32;1;;783;2400;0
0;3270;;;BOURG BEAUDOUIN;27104;27;28;1;;870;27380;0
0;119;;;BOURG EN BRESSE;1053;1;84;1;;;1000;0
0;120;;;BOURG FIDELE;8078;8;44;1;;1207;8230;0
0;2073;;;BOURG LA REINE;92014;92;11;1;;900;92340;0
0;3351;;;BOURG ST ANDEOL;7042;7;84;1;;146;7700;0
0;2196;;;BOURGES;18033;18;24;1;;;18000;0
0;1368;;;BOURGHELLES;59096;59;32;1;;781;59830;0
0;3335;;;BOURGOIN JALLIEU;38053;38;84;1;;1979;38300;0
0;1762;;;BOURGUIGNON SOUS MONTBAVIN;2108;2;32;1;;1252;2000;0
0;2024;;;BOURLON;62164;62;32;1;;380;62860;0
0;2840;;;BOURS;62166;62;32;1;;1209;62550;0
0;2031;;;BOURSEVILLE;80124;80;32;1;;1123;80130;0
0;2767;;;BOURSIN;62167;62;32;1;;500;62132;0
0;1372;;;BOUSBECQUE;59098;59;32;1;;478;59166;0
0;2276;;;BOUSIES;59099;59;32;1;;977;59222;0
0;1927;;;BOUSIGNIES;59100;59;32;1;;68;59178;0
0;2885;;;BOUSSIERES EN CAMBRESIS;59102;59;32;1;;50;59217;0
0;121;;;BOUSSOIS;59104;59;32;1;;1504;59168;0
0;2456;;;BOUTIGNY PROUAIS;28056;28;24;1;;256;28410;0
0;122;;;BOUTTENCOURT;80126;80;32;1;;767;80220;0
0;2631;;;BOUVIGNIES;59105;59;32;1;;1139;59870;0
0;2713;;;BOUVIGNY BOYEFFLES;62170;62;32;1;;1215;62172;0
0;1879;;;BOUVINCOURT EN VERMANDOIS;80128;80;32;1;;225;80200;0
0;123;;;BOUZINCOURT;80129;80;32;1;;931;80300;0
0;928;;;BOVELLES;80130;80;32;1;;563;80540;0
0;124;;;BOVES;80131;80;32;1;;411;80440;0
0;3599;;;BRACHES;80132;80;32;1;;;80110;0
0;3090;;;BRAILLY CORNEHOTTE;80133;80;32;1;;1307;80150;0
0;2010;;;BRAINE;2110;2;32;1;;1877;2220;0
0;1066;;;BRAISNES SUR ARONDE;60099;60;32;1;;512;60113;0
0;125;;;BRANCOURT LE GRAND;2112;2;32;1;;433;2110;0
0;1022;;;BRANTIGNY;88073;88;44;1;;1609;88130;0
0;1809;;;BRASLES;2114;2;32;1;;783;2400;0
0;1304;;;BRASSY;80134;80;32;1;;825;80160;0
0;1562;;;BRAY DUNES;59107;59;32;1;;2005;59123;0
0;2215;;;BRAY ST CHRISTOPHE;2117;2;32;1;;484;2480;0
0;126;;;BRAY SUR SOMME;80136;80;32;1;;931;80340;0
0;1649;;;BREBIERES;62173;62;32;1;;1942;62117;0
0;127;;;BREGY;60101;60;32;1;;772;60440;0
0;1996;;;BREILLY;80137;80;32;1;;563;80470;0
0;2710;;;BREMES;62174;62;32;1;;500;62610;0
0;1944;;;BRENNES;52070;52;44;1;;547;52200;0
0;128;;;BRENOUILLE;60102;60;32;1;;1754;60870;0
0;2272;;;BRENY;2121;2;32;1;;1404;2210;0
0;992;;;BRESLE;80138;80;32;1;;1399;80300;0
0;129;;;BRESLES;60103;60;32;1;;1129;60510;0
0;130;;;BREST;29019;29;53;1;;;29200;0
0;131;;;BRETEUIL;60104;60;32;1;;1403;60120;0
0;3088;;;BRETEUIL;27112;27;28;1;;1777;27160;0
0;1668;;;BRETIGNY;60105;60;32;1;;1494;60400;0
0;132;;;BRETIGNY SUR ORGE;91103;91;11;1;;1278;91220;0
0;133;;;BREUIL LE SEC;60106;60;32;1;;1058;60840;0
0;134;;;BREUIL LE VERT;60107;60;32;1;;1058;60600;0
0;1308;;;BRIASTRE;59108;59;32;1;;408;59730;0
0;3110;;;BRIEC;29020;29;53;1;;1080;29510;0
0;1421;;;BRILLON;59109;59;32;1;;68;59178;0
0;2804;;;BRIMEUX;62177;62;32;1;;1149;62170;0
0;135;;;BRIOT;60108;60;32;1;;152;60210;0
0;3429;;;BRIQUEMESNIL FLOXICOURT;80142;80;32;1;;;80540;0
0;2600;;;BRISSAY CHOIGNY;2123;2;32;1;;484;2240;0
0;3061;;;BRIVE LA GAILLARDE;19031;19;75;1;;;19100;0
0;2062;;;BROGNON;8087;8;44;1;;1207;8380;0
0;2666;;;BRON;69029;69;84;1;;;69500;0
0;974;;;BROU SUR CHANTEREINE;77055;77;11;1;;386;77177;0
0;3316;;;BROUCKERQUE;59110;59;32;1;;1820;59630;0
0;3389;;;BROUDERDORFF;57113;57;44;1;;599;57565;0
0;1499;;;BROXEELE;59111;59;32;1;;476;59470;0
0;136;;;BRUAY LA BUISSIERE;62178;62;32;1;;1581;62700;0
0;1246;;;BRUAY SUR L ESCAUT;59112;59;32;1;;365;59860;0
0;2051;;;BRUGES;33075;33;75;1;;1896;33520;0
0;1699;;;BRUILLE LEZ MARCHIENNES;59113;59;32;1;;1763;59490;0
0;2793;;;BRUILLE ST AMAND;59114;59;32;1;;68;59199;0
0;137;;;BRUMATH;67067;67;44;1;;1484;67170;0
0;3533;;;BRUNEMONT;59115;59;32;1;;1073;59151;0
0;3485;;;BRUNOY;91114;91;11;1;;;91800;0
0;2382;;;BRUNSTATT DIDENHEIM;68056;68;44;1;;1326;68350;0
0;1070;;;BRUNVILLERS LA MOTTE;60112;60;32;1;;1403;60130;0
0;2248;;;BRUXELLES;;;;12404;;;11800;0
0;3237;;;BRUYERES;88078;88;44;1;;1242;88600;0
0;138;;;BRUYERES SUR OISE;95116;95;11;1;;899;95820;0
0;2701;;;BRY;59116;59;32;1;;1701;59144;0
0;139;;;BRY SUR MARNE;94015;94;11;1;;1200;94360;0
0;1663;;;BUCAMPS;60113;60;32;1;;1403;60480;0
0;2063;;;BUCILLY;2130;2;32;1;;881;2500;0
0;2091;;;BUCQUOY;62181;62;32;1;;380;62116;0
0;140;;;BUCY LE LONG;2131;2;32;1;;1877;2880;0
0;3244;;;BUGNICOURT;59117;59;32;1;;1073;59151;0
0;982;;;BUIGNY L ABBE;80147;80;32;1;;1307;80132;0
0;2443;;;BUIGNY ST MACLOU;80149;80;32;1;;1559;80132;0
0;141;;;BUIRE;2134;2;32;1;;881;2500;0
0;142;;;BUIRE COURCELLES;80150;80;32;1;;225;80200;0
0;2979;;;BUIRE SUR L ANCRE;80151;80;32;1;;931;80300;0
0;143;;;BULLES;60115;60;32;1;;1403;60130;0
0;916;;;BULLY LES MINES;62186;62;32;1;;1215;62160;0
0;2294;;;BURBURE;62188;62;32;1;;1681;62151;0
0;144;;;BURE;55087;55;44;1;;2043;55290;0
0;145;;;BURY;60116;60;32;1;;1129;60250;0
0;2422;;;BUSIGNY;59118;59;32;1;;408;59137;0
0;146;;;BUSNES;62190;62;32;1;;1681;62350;0
0;2543;;;BUSSU;80154;80;32;1;;225;80200;0
0;2068;;;BUSSY;60117;60;32;1;;1494;60400;0
0;2817;;;BUSSY LES DAOURS;80156;80;32;1;;387;80800;0
0;1061;;;BUSSY LES POIX;80157;80;32;1;;575;80290;0
0;147;;;BUSSY ST GEORGES;77058;77;11;1;;31;77600;0
0;1021;;;BUTOT VENESVILLE;76732;76;28;1;;265;76450;0
0;2761;;;BUYSSCHEURE;59119;59;32;1;;476;59285;0
0;2676;;;CACHAN;94016;94;11;1;;736;94230;0
0;2887;;;CACHY;80159;80;32;1;;740;80800;0
0;1720;;;CAEN;14118;14;28;1;;;14000;0
0;2536;;;CAESTRE;59120;59;32;1;;1546;59190;0
0;2346;;;CAFFIERS;62191;62;32;1;;500;62132;0
0;925;;;CAGNES SUR MER;6027;6;93;1;;;6800;0
0;931;;;CAGNICOURT;62192;62;32;1;;1942;62182;0
0;2892;;;CAGNONCLES;59121;59;32;1;;50;59161;0
0;1034;;;CAGNY;14119;14;28;1;;1561;14630;0
0;148;;;CAGNY;80160;80;32;1;;411;80330;0
0;2481;;;CAHORS;46042;46;76;1;;;46000;0
0;1053;;;CAILLOUEL CREPIGNY;2139;2;32;1;;1143;2300;0
0;149;;;CAISNES;60118;60;32;1;;1494;60400;0
0;963;;;CAIX;80162;80;32;1;;860;80170;0
0;150;;;CALAIS;62193;62;32;1;;;62100;0
0;151;;;CALIGNY;61070;61;28;1;;1477;61100;0
0;152;;;CALLENGEVILLE;76122;76;28;1;;1290;76270;0
0;2353;;;CALONNE RICOUART;62194;62;32;1;;179;62470;0
0;3438;;;CALONNE SUR LA LYS;62195;62;32;1;;1681;62350;0
0;3141;;;CAMBLAIN CHATELAIN;62197;62;32;1;;179;62470;0
0;1942;;;CAMBLAIN L ABBE;62199;62;32;1;;1516;62690;0
0;2342;;;CAMBLIGNEUL;62198;62;32;1;;1516;62690;0
0;153;;;CAMBRAI;59122;59;32;1;;1911;59400;0
0;1331;;;CAMBRIN;62200;62;32;1;;1376;62149;0
0;154;;;CAMBRON;80163;80;32;1;;480;80132;0
0;155;;;CAMBRONNE LES CLERMONT;60120;60;32;1;;1129;60290;0
0;156;;;CAMBRONNE LES RIBECOURT;60119;60;32;1;;1415;60170;0
0;3150;;;CAMELIN;2140;2;32;1;;1033;2300;0
0;2203;;;CAMIERS;62201;62;32;1;;901;62176;0
0;157;;;CAMON;80164;80;32;1;;387;80450;0
0;3167;;;CAMPAGNE LES HESDIN;62204;62;32;1;;1149;62870;0
0;2303;;;CAMPAGNE LES WARDRECQUES;62205;62;32;1;;696;62120;0
0;3447;;;CAMPHIN EN CAREMBAULT;59123;59;32;1;;;59133;0
0;1987;;;CAMPHIN EN PEVELE;59124;59;32;1;;781;59780;0
0;3127;;;CAMPIGNEULLES LES PETITES;62207;62;32;1;;1686;62170;0
0;3576;;;CAMPREMY;60123;60;32;1;;;60480;0
0;977;;;CANAPLES;80166;80;32;1;;1487;80670;0
0;3231;;;CANCALE;35049;35;53;1;;1860;35260;0
0;1736;;;CANDAS;80168;80;32;1;;1850;80750;0
0;2628;;;CANEHAN;76155;76;28;1;;145;76260;0
0;2921;;;CANEJAN;33090;33;75;1;;184;33610;0
0;3538;;;CANLERS;62209;62;32;1;;;62310;0
0;3153;;;CANLY;60125;60;32;1;;512;60680;0
0;158;;;CANNECTANCOURT;60126;60;32;1;;1415;60310;0
0;1530;;;CANNES;6029;6;93;1;;;6400;0
0;3117;;;CANNY SUR MATZ;60127;60;32;1;;1415;60310;0
0;1254;;;CANTELEU;76157;76;28;1;;1279;76380;0
0;1020;;;CANTIGNY;80170;80;32;1;;941;80500;0
0;3133;;;CANTIN;59126;59;32;1;;1073;59169;0
0;2740;;;CANY BARVILLE;76159;76;28;1;;265;76450;0
0;990;;;CAOURS;80171;80;32;1;;1559;80132;0
0;1908;;;CAPINGHEM;59128;59;32;1;;1344;59160;0
0;159;;;CAPPELLE BROUCK;59130;59;32;1;;1820;59630;0
0;1317;;;CAPPELLE EN PEVELE;59129;59;32;1;;781;59242;0
0;1564;;;CAPPELLE LA GRANDE;59131;59;32;1;;1747;59180;0
0;930;;;CAPPY;80172;80;32;1;;931;80340;0
0;2430;;;CARCASSONNE;11069;11;76;1;;;11000;0
0;2955;;;CARENCY;62213;62;32;1;;1215;62144;0
0;3465;;;CARIGNAN;8090;8;44;1;;;8110;0
0;160;;;CARLEPONT;60129;60;32;1;;1494;60170;0
0;1154;;;CARLY;62214;62;32;1;;1006;62830;0
0;2407;;;CARNIN;59133;59;32;1;;8;59112;0
0;1502;;;CARNOUX EN PROVENCE;13119;13;93;1;;588;13470;0
0;1599;;;CARPENTRAS;84031;84;93;1;;1386;84200;0
0;2277;;;CARQUEIRANNE;83034;83;93;1;;1759;83320;0
0;161;;;CARRIERES SUR SEINE;78124;78;11;1;;279;78420;0
0;2960;;;CARTIGNIES;59134;59;32;1;;977;59244;0
0;2945;;;CARTIGNY;80177;80;32;1;;225;80200;0
0;162;;;CARVIN;62215;62;32;1;;645;62220;0
0;1012;;;CASABIANCA;2B069;2B;94;1;;1306;20237;0
0;3140;;;CASSEL;59135;59;32;1;;1546;59670;0
0;2052;;;CASTELNAU LE LEZ;34057;34;76;1;;1970;34170;0
0;3562;;;CASTELNAUDARY;11076;11;76;1;;;11400;0
0;1536;;;CASTRES;81065;81;76;1;;;81100;0
0;163;;;CATENOY;60130;60;32;1;;1058;60840;0
0;1173;;;CATIGNY;60132;60;32;1;;1494;60640;0
0;1757;;;CATILLON FUMECHON;60133;60;32;1;;1403;60130;0
0;2897;;;CATILLON SUR SAMBRE;59137;59;32;1;;408;59360;0
0;2005;;;CAUBIOS LOOS;64183;64;75;1;;503;64230;0
0;3478;;;CAUCHY A LA TOUR;62217;62;32;1;;;62260;0
0;3026;;;CAUCOURT;62218;62;32;1;;1581;62150;0
0;164;;;CAUDRY;59139;59;32;1;;50;59540;0
0;165;;;CAUFFRY;60134;60;32;1;;1857;60290;0
0;1199;;;CAULAINCOURT;2144;2;32;1;;124;2490;0
0;1946;;;CAUMONT;2145;2;32;1;;1143;2300;0
0;2326;;;CAUROIR;59141;59;32;1;;50;59400;0
0;3524;;;CAUVERVILLE EN ROUMOIS;27134;27;28;1;;;27350;0
0;1697;;;CAUVIGNY;60135;60;32;1;;703;60730;0
0;3053;;;CAUVILLE SUR MER;76167;76;28;1;;1026;76930;0
0;166;;;CAVAILLON;84035;84;93;1;;1735;84300;0
0;2610;;;CAVRON ST MARTIN;62220;62;32;1;;1149;62140;0
0;1131;;;CAYENNE;97302;973;3;1;;;97300;0
0;167;;;CAYEUX SUR MER;80182;80;32;1;;1123;80410;0
0;1242;;;CAZAUBON;32096;32;76;1;;743;32150;0
0;3189;;;CENON;33119;33;75;1;;347;33150;0
0;3348;;;CENTRE TALSINT FIGUIG;;;;12522;;;;0
0;3188;;;CERFONTAINE;59142;59;32;1;;1287;59680;0
0;1247;;;CERGY;95127;95;11;1;;;95800;0
0;1822;;;CERGY;95127;95;11;1;;;95000;0
0;168;;;CERISY;80184;80;32;1;;1399;80800;0
0;2376;;;CERNAY;68063;68;44;1;;1688;68700;0
0;169;;;CERNAY LES REIMS;51105;51;44;1;;529;51420;0
0;3448;;;CESSON SEVIGNE;35051;35;53;1;;;35510;0
0;1952;;;CHAILLEVOIS;2155;2;32;1;;1252;2000;0
0;2774;;;CHALON SUR SAONE;71076;71;27;1;;;71100;0
0;170;;;CHALONS EN CHAMPAGNE;51108;51;44;1;;;51000;0
0;3522;;;CHAMALIERES;63075;63;84;1;;;63400;0
0;2144;;;CHAMANT;60138;60;32;1;;1044;60300;0
0;1287;;;CHAMBERY;73065;73;84;1;;;73000;0
0;171;;;CHAMBLY;60139;60;32;1;;1229;60230;0
0;2674;;;CHAMBOURCY;78133;78;11;1;;1806;78240;0
0;1424;;;CHAMBRAY LES TOURS;37050;37;24;1;;1062;37170;0
0;172;;;CHAMBRY;2157;2;32;1;;1252;2000;0
0;1188;;;CHAMOUILLE;2158;2;32;1;;1826;2860;0
0;3067;;;CHAMPAGNE AU MONT D OR;69040;69;84;1;;;69410;0
0;2872;;;CHAMPAGNE LES MARAIS;85049;85;52;1;;1743;85450;0
0;2489;;;CHAMPAGNE SUR OISE;95134;95;11;1;;899;95660;0
0;173;;;CHAMPIGNE;49065;49;;1;;;49330;0
0;174;;;CHAMPIGNY;51118;51;44;1;;333;51370;0
0;1004;;;CHAMPIGNY SUR MARNE;94017;94;11;1;;;94500;0
0;3191;;;CHAMPLITTE;70122;70;27;1;;646;70600;0
0;3304;;;CHAMPNIERS;16078;16;75;1;;1663;16430;0
0;3574;;;CHAMPS;2159;2;32;1;;;2670;0
0;2685;;;CHAMPS SUR MARNE;77083;77;11;1;;619;77420;0
0;175;;;CHANCEAUX SUR CHOISILLE;37054;37;24;1;;1537;37390;0
0;176;;;CHANTELOUP LES VIGNES;78138;78;11;1;;1256;78570;0
0;177;;;CHANTILLY;60141;60;32;1;;1162;60500;0
0;178;;;CHAPONOST;69043;69;84;1;;1952;69630;0
0;179;;;CHARENTON LE PONT;94018;94;11;1;;1722;94220;0
0;180;;;CHARLEVILLE MEZIERES;8105;8;44;1;;;8000;0
0;181;;;CHARLY SUR MARNE;2163;2;32;1;;1509;2310;0
0;182;;;CHARMES;2165;2;32;1;;1002;2800;0
0;1846;;;CHARNY;21147;21;27;1;;1955;21350;0
0;1183;;;CHARS;95142;95;11;1;;192;95750;0
0;183;;;CHARTRES;28085;28;24;1;;;28000;0
0;2154;;;CHASSEMY;2167;2;32;1;;1877;2370;0
0;184;;;CHATEAU THIERRY;2168;2;32;1;;783;2400;0
0;1874;;;CHATEAUBRIANT;44036;44;52;1;;1429;44110;0
0;185;;;CHATEAUDUN;28088;28;24;1;;362;28200;0
0;1360;;;CHATEAUROUX;36044;36;24;1;;;36000;0
0;3305;;;CHATELLERAULT;86066;86;75;1;;;86100;0
0;186;;;CHATENAY MALABRY;92019;92;11;1;;644;92290;0
0;3407;;;CHATILLON;3069;3;84;1;;488;3210;0
0;2898;;;CHATILLON;92020;92;11;1;;288;92320;0
0;187;;;CHATOU;78146;78;11;1;;1366;78400;0
0;2845;;;CHAUDUN;2172;2;32;1;;1404;2200;0
0;188;;;CHAULNES;80186;80;32;1;;1227;80320;0
0;1282;;;CHAUMONT;52121;52;44;1;;;52000;0
0;189;;;CHAUMONT EN VEXIN;60143;60;32;1;;703;60240;0
0;3121;;;CHAUMONT SUR LOIRE;41045;41;24;1;;1137;41150;0
0;190;;;CHAUMONTEL;95149;95;11;1;;1032;95270;0
0;3308;;;CHAUMUZY;51140;51;44;1;;398;51170;0
0;191;;;CHAUNY;2173;2;32;1;;1143;2300;0
0;3198;;;CHAVAGNE;35076;35;53;1;;1498;35310;0
0;3495;;;CHAVENAY;78152;78;11;1;;;78450;0
0;3125;;;CHAVIGNON;2174;2;32;1;;1877;2000;0
0;2306;;;CHELERS;62221;62;32;1;;1516;62127;0
0;2446;;;CHELLES;60145;60;32;1;;1787;60350;0
0;192;;;CHELLES;77108;77;11;1;;1607;77500;0
0;3594;;;CHEMY;59145;59;32;1;;;59147;0
0;2170;;;CHENAY;51145;51;44;1;;41;51140;0
0;1098;;;CHENNEVIERES LES LOUVRES;95154;95;11;1;;1634;95380;0
0;3073;;;CHENNEVIERES SUR MARNE;94019;94;11;1;;28;94430;0
0;193;;;CHEPY;80190;80;32;1;;767;80210;0
0;2996;;;CHERBOURG EN COTENTIN;50129;50;28;1;;716;50460;0
0;1365;;;CHERENG;59146;59;32;1;;781;59152;0
0;3621;;;CHERIENNES;62222;62;32;1;;;62140;0
0;2925;;;CHERISY;62223;62;32;1;;380;62128;0
0;1110;;;CHERY LES POUILLY;2180;2;32;1;;1462;2000;0
0;194;;;CHESSY;77111;77;11;1;;1726;77700;0
0;195;;;CHEVILLY LARUE;94021;94;11;1;;1781;94550;0
0;954;;;CHEVINCOURT;60147;60;32;1;;1415;60150;0
0;1688;;;CHEVRESIS MONCEAU;2184;2;32;1;;484;2270;0
0;196;;;CHEVRIERES;60149;60;32;1;;512;60710;0
0;197;;;CHEVRY COSSIGNY;77114;77;11;1;;203;77173;0
0;3610;;;CHEZY EN ORXOIS;2185;2;32;1;;;2810;0
0;198;;;CHIERRY;2187;2;32;1;;783;2400;0
0;3418;;;CHILLY MAZARIN;91161;91;11;1;;1356;91380;0
0;2172;;;CHIRMONT;80193;80;32;1;;825;80250;0
0;3436;;;CHIRONGUI;97606;976;6;1;;1127;97620;0
0;983;;;CHIRY OURSCAMP;60150;60;32;1;;1415;60138;0
0;2573;;;CHIVRES VAL;2190;2;32;1;;1877;2880;0
0;1904;;;CHOCQUES;62224;62;32;1;;1324;62920;0
0;199;;;CHOISY AU BAC;60151;60;32;1;;1430;60750;0
0;200;;;CHOISY LE ROI;94022;94;11;1;;1365;94600;0
0;201;;;CHOLET;49099;49;52;1;;;49300;0
0;3322;;;CHOOZ;8122;8;44;1;;552;8600;0
0;2077;;;CHUIGNOLLES;80195;80;32;1;;931;80340;0
0;202;;;CIERREY;27158;27;28;1;;1702;27930;0
0;203;;;CINQUEUX;60154;60;32;1;;1754;60940;0
